Billing Document,Billing Date,Reference,Ship-to party,Name of the ship-to party,Location of the ship-to party,Sold-to party,Sold-to party Name,Location of the sold-to party,Material,Description,Product hierarchy,Product Hierarchy Description,Billed Quantity,No of Boxes,Freight Aft .ST,City,Country Key,Incoterms,Vendor,Transporter Name,Lr. Number,State Ship-to party,State Sold-to party,GST number Sold to Party,GST number Ship to Party,Vehicle Name,Vehicle NO
7300048930,15/04/2022,IN202220221,9006016,Castrol India Ltd,Kolkata,1014398,Castrol India Limited,Kolkata,134050964,SK 40/24 PV 5<IHS 37.5/2 BLACK4174,1340590,SK 40/24 PV5 IHS,"3,000",2,0,Kolkata,IN,CIF,16512,TCI HI-WAYS PVT LTD,LL42653,West Bengal,West Bengal,19AAACC4481E1ZS,19AAACC4481E1ZS,Cont.-20 Ft.,MH14GU9608
7300048930,15/04/2022,IN202220221,9006016,Castrol India Ltd,Kolkata,1014398,Castrol India Limited,Kolkata,134050975,SK 40/24 PV6<GTX ULTRA CASTROL37.5/2 BLK,1340591,SK 40/24 PV6 IHS CASTROL,"7,500",5,0,Kolkata,IN,CIF,16512,TCI HI-WAYS PVT LTD,LL42653,West Bengal,West Bengal,19AAACC4481E1ZS,19AAACC4481E1ZS,Cont.-20 Ft.,MH14GU9608
7300048930,15/04/2022,IN202220221,9006016,Castrol India Ltd,Kolkata,1014398,Castrol India Limited,Kolkata,134059102,SK40/24 PV6<IHS-RS.10/-*CASTROL*RED 3984,1340591,SK 40/24 PV6 IHS CASTROL,"391,500",261,0,Kolkata,IN,CIF,16512,TCI HI-WAYS PVT LTD,LL42653,West Bengal,West Bengal,19AAACC4481E1ZS,19AAACC4481E1ZS,Cont.-20 Ft.,MH14GU9608
7300048930,15/04/2022,IN202220221,9006016,Castrol India Ltd,Kolkata,1014398,Castrol India Limited,Kolkata,134059117,SK40/24 PV6<IHS *CASTROL*RED 3984,1340591,SK 40/24 PV6 IHS CASTROL,"97,500",65,0,Kolkata,IN,CIF,16512,TCI HI-WAYS PVT LTD,LL42653,West Bengal,West Bengal,19AAACC4481E1ZS,19AAACC4481E1ZS,Cont.-20 Ft.,MH14GU9608
7300048930,15/04/2022,IN202220221,9006016,Castrol India Ltd,Kolkata,1014398,Castrol India Limited,Kolkata,134059121,SK40/24 PV6<IHS RS 50 *CASTROL*RED CRUIS,1340591,SK 40/24 PV6 IHS CASTROL,"3,000",2,0,Kolkata,IN,CIF,16512,TCI HI-WAYS PVT LTD,LL42653,West Bengal,West Bengal,19AAACC4481E1ZS,19AAACC4481E1ZS,Cont.-20 Ft.,MH14GU9608
7300048930,15/04/2022,IN202220221,9006016,Castrol India Ltd,Kolkata,1014398,Castrol India Limited,Kolkata,134059118,SK40/24 PV6<IHS POWER1 RS20*CASTROL*RED,1340591,SK 40/24 PV6 IHS CASTROL,"37,500",25,0,Kolkata,IN,CIF,16512,TCI HI-WAYS PVT LTD,LL42653,West Bengal,West Bengal,19AAACC4481E1ZS,19AAACC4481E1ZS,Cont.-20 Ft.,MH14GU9608
7300048931,15/04/2022,IN202220222,97300004,Adani Wilmar Limited,Gandhidham,97300004,Adani Wilmar Limited,Mundra,116310461,BERG SPOUT 42 ECC0 *FORTUNE* RED  (emb),1163201,BERG SPOUT 42 ECO,"256,000",160,0,Mundra,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2200474,Gujarat,Gujarat,24AABCA8056G1ZV,24AABCA8056G1ZV,LCV-17 Ft.,GJ03BW1960
7300048933,15/04/2022,IN202220224,1014377,ITC Limited,Kapurthala,1014377,ITC Limited,"Near Modern Jail, Kapurthala",173080756,SK 38/16 S DS <* ITC* RED 3932  (PE),1730801,SK 38/16 S DS,"708,000",236,0,"Near Modern Jail, Kapurth",IN,CIF,16512,TCI HI-WAYS PVT LTD,LL42710,Punjab,Punjab,03AAACI5950L4ZH,03AAACI5950L4ZH,Cont.-20 Ft.,HR39C6279
7300048933,15/04/2022,IN202220224,1014377,ITC Limited,Kapurthala,1014377,ITC Limited,"Near Modern Jail, Kapurthala",173080682,SK 38/16 S DS <* ITC* GREEN 0749  (PE),1730801,SK 38/16 S DS,"39,000",13,0,"Near Modern Jail, Kapurth",IN,CIF,16512,TCI HI-WAYS PVT LTD,LL42710,Punjab,Punjab,03AAACI5950L4ZH,03AAACI5950L4ZH,Cont.-20 Ft.,HR39C6279
7300048934,15/04/2022,IN202220225,1014377,ITC Limited,Kapurthala,1014377,ITC Limited,"Near Modern Jail, Kapurthala",173080683,SK 38/16 S DS <* ITC* PURPLE 0155 (PE),1730801,SK 38/16 S DS,"333,000",111,0,"Near Modern Jail, Kapurth",IN,CIF,16512,TCI HI-WAYS PVT LTD,LL42710,Punjab,Punjab,03AAACI5950L4ZH,03AAACI5950L4ZH,Cont.-20 Ft.,HR39C6279
7300048935,15/04/2022,IN202220226,97300089,Hindustan Coca Cola Bev. Pvt. Ltd.,wada,97300089,Hindustan Coca Cola Bev. Pvt. Ltd.,Wada,170850197,DS SUS 28/16 7085 SFB <BLU*COCACOLA EMB*,1708502,DS SUS 28/16 7085 SFB 1 COL PR,"1,800,000",360,0,Wada,IN,CIF,17587,N P TRANSPORT,NP0170,Maharashtra,Maharashtra,27AAACH3005M1ZR,27AAACH3005M1ZR,Cont.-20 Ft.,MH14EM8919
7300048936,15/04/2022,IN202220227,97300047,Cargill India Pvt. Ltd.,Gandhidham,97300047,Cargill India Pvt. Ltd.,Kutch,116310225,BERG SPOUT 42 <GREEN 0024 *CARGILL EMB*,1163101,"BERG SPOUT 42/4,1","256,000",160,0,Kutch,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2200476,Gujarat,Gujarat,24AAACC3269J1ZQ,24AAACC3269J1ZQ,Truck-19 Ft.,GJ03BW9144
7300048937,15/04/2022,IN202220228,1008108,Sun packaging,Gandhidham,1008108,Sun packaging,Anjar,133060840,SK 38/23 PV <*CARGILL* IHS GREEN 0027,1330603,SK 38/23 PV IHS,"50,400",28,0,Anjar,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2200476,Gujarat,Gujarat,24ABAFS2852B1ZO,24ABAFS2852B1ZO,Truck-19 Ft.,GJ03BW9144
