Billing Document,Billing Date,Reference,Ship-to party,Name of the ship-to party,Location of the ship-to party,Sold-to party,Sold-to party Name,Location of the sold-to party,Material,Description,Product hierarchy,Product Hierarchy Description,Billed Quantity,No of Boxes,Freight Aft .ST,City,Country Key,Incoterms,Vendor,Transporter Name,Lr. Number,State Ship-to party,State Sold-to party,GST number Sold to Party,GST number Ship to Party,Vehicle Name,Vehicle NO
7300050244,27/06/2022,IN202221469,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,134210306,TSV 40 PV LS <NAT/BLK 1061(3985),1342103,TSV 40-1 PV LONG SPOUT,"49,300",58,0.00,Additional Ambernath,IN,CIF,16997,S.R.DABHADE TRANSPORT,SR2599,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,Cont.-20 Ft.,MH14GD7385
7300050245,27/06/2022,IN202221470,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,133066597,SK 38/23 SFB <VALVO IHS GREEN *VALVOLINE,1330665,SK 38/23 SFB IHS,"136,800",76,0.00,Additional Ambernath,IN,CIF,16997,S.R.DABHADE TRANSPORT,SR2599,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,Cont.-20 Ft.,MH14GD7385
7300050245,27/06/2022,IN202221470,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,133066596,SK 38/23 SFB <VALVO IHS BLUE *VALVOLINE,1330665,SK 38/23 SFB IHS,"7,200",4,0.00,Additional Ambernath,IN,CIF,16997,S.R.DABHADE TRANSPORT,SR2599,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,Cont.-20 Ft.,MH14GD7385
7300050245,27/06/2022,IN202221470,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,133066700,SK 38/23 SFB <BLACK 4174 *VALVOLINE,1330665,SK 38/23 SFB IHS,"149,400",83,0.00,Additional Ambernath,IN,CIF,16997,S.R.DABHADE TRANSPORT,SR2599,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,Cont.-20 Ft.,MH14GD7385
7300050246,27/06/2022,IN202221471,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,133066700,SK 38/23 SFB <BLACK 4174 *VALVOLINE,1330665,SK 38/23 SFB IHS,"21,600",12,0.00,Additional Ambernath,IN,CIF,16997,S.R.DABHADE TRANSPORT,SR2599,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,Cont.-20 Ft.,MH14GD7385
7300050246,27/06/2022,IN202221471,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,133066596,SK 38/23 SFB <VALVO IHS BLUE *VALVOLINE,1330665,SK 38/23 SFB IHS,"48,600",27,0.00,Additional Ambernath,IN,CIF,16997,S.R.DABHADE TRANSPORT,SR2599,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,Cont.-20 Ft.,MH14GD7385
7300050247,27/06/2022,IN202221472,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,134053214,SK 40/24 PV5<* VALVOL* BLK RS.50 AGRI,1340590,SK 40/24 PV5 IHS,"15,000",10,0.00,Additional Ambernath,IN,CIF,16997,S.R.DABHADE TRANSPORT,SR2599,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,Cont.-20 Ft.,MH14GD7385
7300050247,27/06/2022,IN202221472,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,134051079,SK 40/24 PV5 <VALVO BLK RS.75 AGRI 3L,1340590,SK 40/24 PV5 IHS,"9,000",6,0.00,Additional Ambernath,IN,CIF,16997,S.R.DABHADE TRANSPORT,SR2599,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,Cont.-20 Ft.,MH14GD7385
7300050247,27/06/2022,IN202221472,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,134051078,SK 40/24 PV5 <VALVO BLK RS.75 AGRI,1340590,SK 40/24 PV5 IHS,"8,500",6,0.00,Additional Ambernath,IN,CIF,16997,S.R.DABHADE TRANSPORT,SR2599,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,Cont.-20 Ft.,MH14GD7385
7300050248,27/06/2022,IN202221473,97300047,Cargill India Pvt. Ltd.,Gandhidham,97300047,Cargill India Pvt. Ltd.,Kutch,116310225,BERG SPOUT 42 <GREEN 0024 *CARGILL EMB*,1163101,"BERG SPOUT 42/4,1","150,400",94,0.00,Kutch,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2202644,Gujarat,Gujarat,24AAACC3269J1ZQ,24AAACC3269J1ZQ,LCV-17 Ft.,GJ03BT9584
7300050249,27/06/2022,IN202221474,1008108,Sun packaging,Gandhidham,1008108,Sun packaging,Anjar,133060840,SK 38/23 PV <*CARGILL* IHS GREEN 0027,1330603,SK 38/23 PV IHS,"50,400",28,0.00,Anjar,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2202644,Gujarat,Gujarat,24ABAFS2852B1ZO,24ABAFS2852B1ZO,LCV-17 Ft.,GJ03BT9584
7300050250,27/06/2022,IN202221475,1013931,GEMINI EDIBLES & FATS INDIA LTD,Kakinada,1013931,GEMINI EDIBLES & FATS INDIA LTD,"KAKINADA RURAL (M), E G DIST.",152300450,CTC 29/13<RED 2048 (L.W.),1523003,CTC 29/13,"456,000",76,0.00,"KAKINADA RURAL (M), E G D",IN,CIF,16512,TCI HI-WAYS PVT LTD,LL59118,ANDHRA PRADESH,ANDHRA PRADESH,37AADCG5150F1ZT,37AADCG5150F1ZT,Cont.-19 Ft.,MH14HG5529
7300050251,27/06/2022,IN202221476,1016837,GEMINI EDIBLES & FATS INDIA LTD,Kakinada,1016837,GEMINI EDIBLES & FATS INDIA LTD,KAKINADA RURAL MANDAL,133060983,SK 38/23 PV <IHS-CB/PET/PE YELLOW 0041,1330603,SK 38/23 PV IHS,"295,200",164,0.00,KAKINADA RURAL MANDAL,IN,CIF,16512,TCI HI-WAYS PVT LTD,LL59118,ANDHRA PRADESH,ANDHRA PRADESH,37AADCG5150F1ZT,37AADCG5150F1ZT,Cont.-19 Ft.,MH14HG5529
7300050252,27/06/2022,IN202221477,1013930,GEMINI EDIBLES & FATS INDIA LTD,NELLORE,1013930,GEMINI EDIBLES & FATS INDIA LTD,"SRI POTTI SRI RAMULU, NELLORE",133060983,SK 38/23 PV <IHS-CB/PET/PE YELLOW 0041,1330603,SK 38/23 PV IHS,"252,000",140,0.00,"SRI POTTI SRI RAMULU, NEL",IN,CIF,14046,Oms Logistics Private Limited,O64957,ANDHRA PRADESH,ANDHRA PRADESH,37AADCG5150F1ZT,37AADCG5150F1ZT,Cont.-19 Ft.,MH14KA2320
7300050253,27/06/2022,IN202221478,1013930,GEMINI EDIBLES & FATS INDIA LTD,NELLORE,1013930,GEMINI EDIBLES & FATS INDIA LTD,"SRI POTTI SRI RAMULU, NELLORE",152220308,EV 21/20 MAG YELLOW / YELLOW 0041,1520201,EV 21/20  MAG (7740),"380,000",100,0.00,"SRI POTTI SRI RAMULU, NEL",IN,CIF,14046,Oms Logistics Private Limited,O64957,ANDHRA PRADESH,ANDHRA PRADESH,37AADCG5150F1ZT,37AADCG5150F1ZT,Cont.-19 Ft.,MH14KA2320
7300050254,27/06/2022,IN202221479,97300086,Hindustan Coca Cola Bev. Pvt. Ltd.,Goblej,97300086,Hindustan Coca Cola Bev. Pvt. Ltd.,Goblej,170401001,DS SUS 22/14 7040 SFB <BLU 7925*COCACOLA,1704001,DS SUS 22/14 7040 SFB,"4,709,000",554,0.00,Goblej,IN,CIF,16512,TCI HI-WAYS PVT LTD,LL59117,Gujarat,Gujarat,24AAACH3005M1ZX,24AAACH3005M1ZX,Cont.-32 Ft.,GJ15AT4885
7300050255,27/06/2022,IN202221480,97300086,Hindustan Coca Cola Bev. Pvt. Ltd.,Goblej,97300086,Hindustan Coca Cola Bev. Pvt. Ltd.,Goblej,170401022,DS SUS 22/14 7040 SFB<WHITE *COCA-COLA*,1704001,DS SUS 22/14 7040 SFB,"595,000",70,0.00,Goblej,IN,CIF,16512,TCI HI-WAYS PVT LTD,LL59117,Gujarat,Gujarat,24AAACH3005M1ZX,24AAACH3005M1ZX,Cont.-32 Ft.,GJ15AT4885
7300050256,27/06/2022,IN202221481,1013521,BHARAT PETROLEUM CORPORATION.LTD.,Chennai,1013521,BHARAT PETROLEUM CORPORATION.LTD.,"TONDIARPET, CHENNAI",134210352,TSV 40 PV LS <NAT/MAROON RED X5-0110,1342103,TSV 40-1 PV LONG SPOUT,"130,050",153,0.00,"TONDIARPET, CHENNAI",IN,CIF,16512,TCI HI-WAYS PVT LTD,LL59116,Tamil Nadu,Tamil Nadu,33AAACB2902M1Z0,33AAACB2902M1Z0,Cont.-20 Ft.,KA22D5650
