Vehicle Name,Rate,Destination,UpdatedDate
LCL,0,Dhayari (Pune),02/04/2022
Tempo-407,0,Dhayari (Pune),02/04/2022
LCV-709,0,Dhayari (Pune),02/04/2022
LCV-17 Ft.,0,Dhayari (Pune),02/04/2022
Cont.-32 Ft.,0,Dhayari (Pune),02/04/2022
Cont.-32 Ft.9,0,Dhayari (Pune),02/04/2022
LCL,0,Dholpur,02/04/2022
PICK UP,0,Dholpur,02/04/2022
Tempo-407,0,Dholpur,02/04/2022
LCV-709,0,Dholpur,02/04/2022
LCV-17 Ft.,0,Dholpur,02/04/2022
Truck-19 Ft.,0,Dholpur,02/04/2022
Cont.-19 Ft.,0,Dholpur,02/04/2022
Cont.-20 Ft.,0,Dholpur,02/04/2022
Cont.-32 Ft.,0,Dholpur,02/04/2022
Cont.-32 Ft.9,0,Dholpur,02/04/2022
LCL,0,Dhuri,02/04/2022
PICK UP,0,Dhuri,02/04/2022
Tempo-407,0,Dhuri,02/04/2022
LCV-709,0,Dhuri,02/04/2022
LCV-17 Ft.,0,Dhuri,02/04/2022
Truck-19 Ft.,0,Dhuri,02/04/2022
Cont.-19 Ft.,0,Dhuri,02/04/2022
Cont.-20 Ft.,0,Dhuri,02/04/2022
Cont.-32 Ft.,0,Dhuri,02/04/2022
Cont.-32 Ft.9,0,Dhuri,02/04/2022
LCL,0,Dist - Kurukshetra  Haryana,02/04/2022
PICK UP,0,Dist - Kurukshetra  Haryana,02/04/2022
Tempo-407,0,Dist - Kurukshetra  Haryana,02/04/2022
LCV-709,0,Dist - Kurukshetra  Haryana,02/04/2022
LCV-17 Ft.,0,Dist - Kurukshetra  Haryana,02/04/2022
Truck-19 Ft.,0,Dist - Kurukshetra  Haryana,02/04/2022
Cont.-19 Ft.,0,Dist - Kurukshetra  Haryana,02/04/2022
Cont.-20 Ft.,0,Dist - Kurukshetra  Haryana,02/04/2022
Cont.-32 Ft.,0,Dist - Kurukshetra  Haryana,02/04/2022
Cont.-32 Ft.9,0,Dist - Kurukshetra  Haryana,02/04/2022
LCL,0,DUBAI,02/04/2022
Export 20 ft,0,DUBAI,02/04/2022
Export 40 ft,0,DUBAI,02/04/2022
LCL,0,"Durban, South Africa",02/04/2022
Export 20 ft,0,"Durban, South Africa",02/04/2022
Export 40 ft,0,"Durban, South Africa",02/04/2022
LCL,0,East Godavari,02/04/2022
PICK UP,0,East Godavari,02/04/2022
Tempo-407,0,East Godavari,02/04/2022
LCV-709,0,East Godavari,02/04/2022
LCV-17 Ft.,0,East Godavari,02/04/2022
Truck-19 Ft.,0,East Godavari,02/04/2022
Cont.-19 Ft.,0,East Godavari,02/04/2022
Cont.-20 Ft.,0,East Godavari,02/04/2022
Cont.-32 Ft.,0,East Godavari,02/04/2022
Cont.-32 Ft.9,0,East Godavari,02/04/2022
LCL,0,"El Maadi, Cairo",02/04/2022
Export 20 ft,0,"El Maadi, Cairo",02/04/2022
Export 40 ft,0,"El Maadi, Cairo",02/04/2022
LCL,0,Ernakulam,02/04/2022
PICK UP,0,Ernakulam,02/04/2022
Tempo-407,0,Ernakulam,02/04/2022
LCV-709,0,Ernakulam,02/04/2022
LCV-17 Ft.,0,Ernakulam,02/04/2022
Truck-19 Ft.,0,Ernakulam,02/04/2022
Cont.-32 Ft.,0,Ernakulam,02/04/2022
Cont.-32 Ft.9,0,Ernakulam,02/04/2022
LCL,0,ERODE,02/04/2022
PICK UP,0,ERODE,02/04/2022
Tempo-407,0,ERODE,02/04/2022
LCV-709,0,ERODE,02/04/2022
LCV-17 Ft.,0,ERODE,02/04/2022
Truck-19 Ft.,0,ERODE,02/04/2022
Cont.-19 Ft.,0,ERODE,02/04/2022
Cont.-20 Ft.,0,ERODE,02/04/2022
Cont.-32 Ft.,0,ERODE,02/04/2022
Cont.-32 Ft.9,0,ERODE,02/04/2022
LCL,0,Faizabad,02/04/2022
PICK UP,0,Faizabad,02/04/2022
Tempo-407,0,Faizabad,02/04/2022
LCV-709,0,Faizabad,02/04/2022
LCV-17 Ft.,0,Faizabad,02/04/2022
Truck-19 Ft.,0,Faizabad,02/04/2022
Cont.-32 Ft.9,0,Faizabad,02/04/2022
LCL,0,Faridabad,02/04/2022
PICK UP,0,Faridabad,02/04/2022
Tempo-407,0,Faridabad,02/04/2022
LCV-709,0,Faridabad,02/04/2022
LCV-17 Ft.,0,Faridabad,02/04/2022
LCL,0,"FAZILKA,FEROZEPUR",02/04/2022
PICK UP,0,"FAZILKA,FEROZEPUR",02/04/2022
Tempo-407,0,"FAZILKA,FEROZEPUR",02/04/2022
LCV-709,0,"FAZILKA,FEROZEPUR",02/04/2022
LCV-17 Ft.,0,"FAZILKA,FEROZEPUR",02/04/2022
Truck-19 Ft.,0,"FAZILKA,FEROZEPUR",02/04/2022
Cont.-19 Ft.,0,"FAZILKA,FEROZEPUR",02/04/2022
Cont.-20 Ft.,0,"FAZILKA,FEROZEPUR",02/04/2022
Cont.-32 Ft.,0,"FAZILKA,FEROZEPUR",02/04/2022
Cont.-32 Ft.9,0,"FAZILKA,FEROZEPUR",02/04/2022
LCL,0,Fiji,02/04/2022
Export 20 ft,0,Fiji,02/04/2022
Export 40 ft,0,Fiji,02/04/2022
LCL,0,Gandhidham,02/04/2022
PICK UP,0,Gandhidham,02/04/2022
Tempo-407,0,Gandhidham,02/04/2022
LCV-709,0,Gandhidham,02/04/2022
Cont.-19 Ft.,0,Gandhidham,02/04/2022
Cont.-32 Ft.9,0,Gandhidham,02/04/2022
LCL,0,Gandhinagar,02/04/2022
PICK UP,0,Gandhinagar,02/04/2022
Tempo-407,0,Gandhinagar,02/04/2022
LCV-709,0,Gandhinagar,02/04/2022
Cont.-32 Ft.9,0,Gandhinagar,02/04/2022
LCL,0,Gangaikondam,02/04/2022
PICK UP,0,Gangaikondam,02/04/2022
Tempo-407,0,Gangaikondam,02/04/2022
LCV-709,0,Gangaikondam,02/04/2022
LCV-17 Ft.,0,Gangaikondam,02/04/2022
Truck-19 Ft.,0,Gangaikondam,02/04/2022
Cont.-19 Ft.,0,Gangaikondam,02/04/2022
Cont.-32 Ft.,0,Gangaikondam,02/04/2022
LCL,0,Gautambudh Nagar,02/04/2022
PICK UP,0,Gautambudh Nagar,02/04/2022
Tempo-407,0,Gautambudh Nagar,02/04/2022
LCV-709,0,Gautambudh Nagar,02/04/2022
LCV-17 Ft.,0,Gautambudh Nagar,02/04/2022
Truck-19 Ft.,0,Gautambudh Nagar,02/04/2022
Cont.-19 Ft.,0,Gautambudh Nagar,02/04/2022
Cont.-20 Ft.,0,Gautambudh Nagar,02/04/2022
Cont.-32 Ft.,0,Gautambudh Nagar,02/04/2022
Cont.-32 Ft.9,0,Gautambudh Nagar,02/04/2022
LCL,0,Gaziyabad,02/04/2022
PICK UP,0,Gaziyabad,02/04/2022
Tempo-407,0,Gaziyabad,02/04/2022
LCV-709,0,Gaziyabad,02/04/2022
LCV-17 Ft.,0,Gaziyabad,02/04/2022
Truck-19 Ft.,0,Gaziyabad,02/04/2022
Cont.-32 Ft.9,0,Gaziyabad,02/04/2022
LCL,0,"Gebze, Kocaeli",02/04/2022
Export 20 ft,0,"Gebze, Kocaeli",02/04/2022
Export 40 ft,0,"Gebze, Kocaeli",02/04/2022
LCL,0,Goa,02/04/2022
PICK UP,0,Goa,02/04/2022
Tempo-407,0,Goa,02/04/2022
LCV-709,0,Goa,02/04/2022
LCV-17 Ft.,0,Goa,02/04/2022
Truck-19 Ft.,0,Goa,02/04/2022
Cont.-19 Ft.,0,Goa,02/04/2022
Cont.-20 Ft.,0,Goa,02/04/2022
Cont.-32 Ft.,0,Goa,02/04/2022
Cont.-32 Ft.9,0,Goa,02/04/2022
LCL,0,Goblej,02/04/2022
PICK UP,0,Goblej,02/04/2022
Tempo-407,0,Goblej,02/04/2022
LCV-709,0,Goblej,02/04/2022
Cont.-32 Ft.9,0,Goblej,02/04/2022
LCL,0,Godhara,02/04/2022
PICK UP,0,Godhara,02/04/2022
Tempo-407,0,Godhara,02/04/2022
LCV-709,0,Godhara,02/04/2022
Cont.-32 Ft.9,0,Godhara,02/04/2022
LCL,0,Gondal ,02/04/2022
PICK UP,0,Gondal ,02/04/2022
Tempo-407,0,Gondal ,02/04/2022
LCV-709,0,Gondal ,02/04/2022
LCV-17 Ft.,0,Gondal ,02/04/2022
Truck-19 Ft.,0,Gondal ,02/04/2022
Cont.-19 Ft.,0,Gondal ,02/04/2022
Cont.-20 Ft.,0,Gondal ,02/04/2022
Cont.-32 Ft.,0,Gondal ,02/04/2022
Cont.-32 Ft.9,0,Gondal ,02/04/2022
LCL,0,"GUEDIAWAYE,  DAKAR",02/04/2022
Export 20 ft,0,"GUEDIAWAYE,  DAKAR",02/04/2022
Export 40 ft,0,"GUEDIAWAYE,  DAKAR",02/04/2022
LCL,0,Gulbarga,02/04/2022
PICK UP,0,Gulbarga,02/04/2022
Tempo-407,0,Gulbarga,02/04/2022
LCV-709,0,Gulbarga,02/04/2022
LCV-17 Ft.,0,Gulbarga,02/04/2022
Truck-19 Ft.,0,Gulbarga,02/04/2022
Cont.-19 Ft.,0,Gulbarga,02/04/2022
Cont.-20 Ft.,0,Gulbarga,02/04/2022
Cont.-32 Ft.,0,Gulbarga,02/04/2022
Cont.-32 Ft.9,0,Gulbarga,02/04/2022
LCL,0,Gummidipoondi,02/04/2022
PICK UP,0,Gummidipoondi,02/04/2022
Tempo-407,0,Gummidipoondi,02/04/2022
LCV-709,0,Gummidipoondi,02/04/2022
LCV-17 Ft.,0,Gummidipoondi,02/04/2022
Truck-19 Ft.,0,Gummidipoondi,02/04/2022
Cont.-19 Ft.,0,Gummidipoondi,02/04/2022
Cont.-20 Ft.,0,Gummidipoondi,02/04/2022
Cont.-32 Ft.,0,Gummidipoondi,02/04/2022
Cont.-32 Ft.9,0,Gummidipoondi,02/04/2022
LCL,0,Guntur,02/04/2022
PICK UP,0,Guntur,02/04/2022
Tempo-407,0,Guntur,02/04/2022
LCV-709,0,Guntur,02/04/2022
LCV-17 Ft.,0,Guntur,02/04/2022
Truck-19 Ft.,0,Guntur,02/04/2022
LCL,0,Gurgaon,02/04/2022
PICK UP,0,Gurgaon,02/04/2022
Tempo-407,0,Gurgaon,02/04/2022
LCV-709,0,Gurgaon,02/04/2022
LCV-17 Ft.,0,Gurgaon,02/04/2022
Truck-19 Ft.,0,Gurgaon,02/04/2022
Cont.-19 Ft.,0,Gurgaon,02/04/2022
Cont.-20 Ft.,0,Gurgaon,02/04/2022
Cont.-32 Ft.,0,Gurgaon,02/04/2022
Cont.-32 Ft.9,0,Gurgaon,02/04/2022
Cont.-19 Ft.,0,Guwahati,02/04/2022
LCL,0,Guwahati,02/04/2022
LCV-17 Ft.,0,Guwahati,02/04/2022
LCV-709,0,Guwahati,02/04/2022
PICK UP,0,Guwahati,02/04/2022
Tempo-407,0,Guwahati,02/04/2022
Truck-19 Ft.,0,Guwahati,02/04/2022
LCL,0,Ha Noi,02/04/2022
Export 20 ft,0,Ha Noi,02/04/2022
Export 40 ft,0,Ha Noi,02/04/2022
LCL,0,Hapur,02/04/2022
PICK UP,0,Hapur,02/04/2022
Tempo-407,0,Hapur,02/04/2022
LCV-709,0,Hapur,02/04/2022
LCV-17 Ft.,0,Hapur,02/04/2022
Truck-19 Ft.,0,Hapur,02/04/2022
Cont.-32 Ft.,0,Hapur,02/04/2022
Cont.-32 Ft.9,0,Hapur,02/04/2022
LCL,0,Haridwar,02/04/2022
PICK UP,0,Haridwar,02/04/2022
Tempo-407,0,Haridwar,02/04/2022
LCV-709,0,Haridwar,02/04/2022
LCV-17 Ft.,0,Haridwar,02/04/2022
Truck-19 Ft.,0,Haridwar,02/04/2022
Cont.-19 Ft.,0,Haridwar,02/04/2022
Cont.-32 Ft.,0,Haridwar,02/04/2022
Cont.-32 Ft.9,0,Haridwar,02/04/2022
LCL,0,Haryana,02/04/2022
PICK UP,0,Haryana,02/04/2022
Tempo-407,0,Haryana,02/04/2022
LCV-709,0,Haryana,02/04/2022
LCV-17 Ft.,0,Haryana,02/04/2022
Truck-19 Ft.,0,Haryana,02/04/2022
Cont.-19 Ft.,0,Haryana,02/04/2022
Cont.-20 Ft.,0,Haryana,02/04/2022
Cont.-32 Ft.,0,Haryana,02/04/2022
Cont.-32 Ft.9,0,Haryana,02/04/2022
LCL,0,Hathras,02/04/2022
PICK UP,0,Hathras,02/04/2022
Tempo-407,0,Hathras,02/04/2022
LCV-709,0,Hathras,02/04/2022
LCV-17 Ft.,0,Hathras,02/04/2022
Truck-19 Ft.,0,Hathras,02/04/2022
Cont.-32 Ft.,0,Hathras,02/04/2022
Cont.-32 Ft.9,0,Hathras,02/04/2022
LCL,0,Himjal,02/04/2022
PICK UP,0,Himjal,02/04/2022
Tempo-407,0,Himjal,02/04/2022
LCV-709,0,Himjal,02/04/2022
LCV-17 Ft.,0,Himjal,02/04/2022
Truck-19 Ft.,0,Himjal,02/04/2022
Cont.-19 Ft.,0,Himjal,02/04/2022
Cont.-20 Ft.,0,Himjal,02/04/2022
Cont.-32 Ft.,0,Himjal,02/04/2022
Cont.-32 Ft.9,0,Himjal,02/04/2022
LCL,0,Himmatnagar,02/04/2022
PICK UP,0,Himmatnagar,02/04/2022
Tempo-407,0,Himmatnagar,02/04/2022
LCV-709,0,Himmatnagar,02/04/2022
LCV-17 Ft.,0,Himmatnagar,02/04/2022
Truck-19 Ft.,0,Himmatnagar,02/04/2022
Cont.-32 Ft.,0,Himmatnagar,02/04/2022
Cont.-32 Ft.9,0,Himmatnagar,02/04/2022
LCL,0,Hiriyur,02/04/2022
PICK UP,0,Hiriyur,02/04/2022
Tempo-407,0,Hiriyur,02/04/2022
LCV-709,0,Hiriyur,02/04/2022
LCV-17 Ft.,0,Hiriyur,02/04/2022
Truck-19 Ft.,0,Hiriyur,02/04/2022
Cont.-19 Ft.,0,Hiriyur,02/04/2022
Cont.-20 Ft.,0,Hiriyur,02/04/2022
Cont.-32 Ft.,0,Hiriyur,02/04/2022
Cont.-32 Ft.9,0,Hiriyur,02/04/2022
LCL,0,Hisar,02/04/2022
PICK UP,0,Hisar,02/04/2022
Tempo-407,0,Hisar,02/04/2022
LCV-709,0,Hisar,02/04/2022
LCV-17 Ft.,0,Hisar,02/04/2022
Truck-19 Ft.,0,Hisar,02/04/2022
Cont.-32 Ft.,0,Hisar,02/04/2022
Cont.-32 Ft.9,0,Hisar,02/04/2022
LCL,0,Ho Chi Minh City,02/04/2022
Export 20 ft,0,Ho Chi Minh City,02/04/2022
Export 40 ft,0,Ho Chi Minh City,02/04/2022
LCL,0,Hoshiarpur,02/04/2022
PICK UP,0,Hoshiarpur,02/04/2022
Tempo-407,0,Hoshiarpur,02/04/2022
LCV-709,0,Hoshiarpur,02/04/2022
LCV-17 Ft.,0,Hoshiarpur,02/04/2022
Truck-19 Ft.,0,Hoshiarpur,02/04/2022
LCL,0,Hosur,02/04/2022
PICK UP,0,Hosur,02/04/2022
Tempo-407,0,Hosur,02/04/2022
LCV-709,0,Hosur,02/04/2022
LCV-17 Ft.,0,Hosur,02/04/2022
Truck-19 Ft.,0,Hosur,02/04/2022
Cont.-19 Ft.,0,Hosur,02/04/2022
Cont.-20 Ft.,0,Hosur,02/04/2022
Cont.-32 Ft.,0,Hosur,02/04/2022
Cont.-32 Ft.9,0,Hosur,02/04/2022
LCL,0,Hubli,02/04/2022
PICK UP,0,Hubli,02/04/2022
Tempo-407,0,Hubli,02/04/2022
LCV-709,0,Hubli,02/04/2022
LCV-17 Ft.,0,Hubli,02/04/2022
Truck-19 Ft.,0,Hubli,02/04/2022
Cont.-19 Ft.,0,Hubli,02/04/2022
Cont.-20 Ft.,0,Hubli,02/04/2022
Cont.-32 Ft.,0,Hubli,02/04/2022
Cont.-32 Ft.9,0,Hubli,02/04/2022
LCL,0,HUNGARY,02/04/2022
Export 20 ft,0,HUNGARY,02/04/2022
Export 40 ft,0,HUNGARY,02/04/2022
LCL,0,Hyderabad,02/04/2022
PICK UP,0,Hyderabad,02/04/2022
Tempo-407,0,Hyderabad,02/04/2022
LCV-709,0,Hyderabad,02/04/2022
LCV-17 Ft.,0,Hyderabad,02/04/2022
Truck-19 Ft.,0,Hyderabad,02/04/2022
LCL,0,Indonesia,02/04/2022
Export 20 ft,0,Indonesia,02/04/2022
Export 40 ft,0,Indonesia,02/04/2022
LCL,0,Indore,02/04/2022
PICK UP,0,Indore,02/04/2022
Tempo-407,0,Indore,02/04/2022
LCV-709,0,Indore,02/04/2022
LCV-17 Ft.,0,Indore,02/04/2022
Truck-19 Ft.,0,Indore,02/04/2022
Cont.-19 Ft.,0,Indore,02/04/2022
Cont.-20 Ft.,0,Indore,02/04/2022
Cont.-32 Ft.,0,Indore,02/04/2022
Cont.-32 Ft.9,0,Indore,02/04/2022
LCL,0,Iran,02/04/2022
Export 20 ft,0,Iran,02/04/2022
Export 40 ft,0,Iran,02/04/2022
LCL,0,Iraq,02/04/2022
Export 20 ft,0,Iraq,02/04/2022
Export 40 ft,0,Iraq,02/04/2022
LCL,0,ITALY,02/04/2022
Export 20 ft,0,ITALY,02/04/2022
Export 40 ft,0,ITALY,02/04/2022
LCL,0,Jabalpur,02/04/2022
PICK UP,0,Jabalpur,02/04/2022
Tempo-407,0,Jabalpur,02/04/2022
LCV-709,0,Jabalpur,02/04/2022
LCV-17 Ft.,0,Jabalpur,02/04/2022
Truck-19 Ft.,0,Jabalpur,02/04/2022
Cont.-19 Ft.,0,Jabalpur,02/04/2022
Cont.-20 Ft.,0,Jabalpur,02/04/2022
Cont.-32 Ft.,0,Jabalpur,02/04/2022
Cont.-32 Ft.9,0,Jabalpur,02/04/2022
LCL,0,"Jagatpur , Cuttack",02/04/2022
PICK UP,0,"Jagatpur , Cuttack",02/04/2022
Tempo-407,0,"Jagatpur , Cuttack",02/04/2022
LCV-709,0,"Jagatpur , Cuttack",02/04/2022
LCV-17 Ft.,0,"Jagatpur , Cuttack",02/04/2022
Truck-19 Ft.,0,"Jagatpur , Cuttack",02/04/2022
Cont.-19 Ft.,0,"Jagatpur , Cuttack",02/04/2022
Cont.-20 Ft.,0,"Jagatpur , Cuttack",02/04/2022
Cont.-32 Ft.,0,"Jagatpur , Cuttack",02/04/2022
Cont.-32 Ft.9,0,"Jagatpur , Cuttack",02/04/2022
LCL,0,Jaipur,02/04/2022
PICK UP,0,Jaipur,02/04/2022
Tempo-407,0,Jaipur,02/04/2022
LCV-709,0,Jaipur,02/04/2022
LCV-17 Ft.,0,Jaipur,02/04/2022
Truck-19 Ft.,0,Jaipur,02/04/2022
Cont.-32 Ft.,0,Jaipur,02/04/2022
Cont.-32 Ft.9,0,Jaipur,02/04/2022
LCL,0,JAKARTA,02/04/2022
Export 20 ft,0,JAKARTA,02/04/2022
Export 40 ft,0,JAKARTA,02/04/2022
LCL,0,Jalandhar,02/04/2022
PICK UP,0,Jalandhar,02/04/2022
Tempo-407,0,Jalandhar,02/04/2022
LCV-709,0,Jalandhar,02/04/2022
LCV-17 Ft.,0,Jalandhar,02/04/2022
Truck-19 Ft.,0,Jalandhar,02/04/2022
Cont.-32 Ft.9,0,Jalandhar,02/04/2022
LCL,0,Jalgaon,02/04/2022
PICK UP,0,Jalgaon,02/04/2022
Tempo-407,0,Jalgaon,02/04/2022
LCV-709,0,Jalgaon,02/04/2022
LCV-17 Ft.,0,Jalgaon,02/04/2022
Truck-19 Ft.,0,Jalgaon,02/04/2022
Cont.-19 Ft.,0,Jalgaon,02/04/2022
Cont.-20 Ft.,0,Jalgaon,02/04/2022
Cont.-32 Ft.,0,Jalgaon,02/04/2022
Cont.-32 Ft.9,0,Jalgaon,02/04/2022
LCL,0,JALNA,02/04/2022
PICK UP,0,JALNA,02/04/2022
Tempo-407,0,JALNA,02/04/2022
LCV-709,0,JALNA,02/04/2022
LCV-17 Ft.,0,JALNA,02/04/2022
Truck-19 Ft.,0,JALNA,02/04/2022
Cont.-19 Ft.,0,JALNA,02/04/2022
Cont.-20 Ft.,0,JALNA,02/04/2022
Cont.-32 Ft.,0,JALNA,02/04/2022
Cont.-32 Ft.9,0,JALNA,02/04/2022
LCL,0,Jammu,02/04/2022
PICK UP,0,Jammu,02/04/2022
Tempo-407,0,Jammu,02/04/2022
LCV-709,0,Jammu,02/04/2022
LCV-17 Ft.,0,Jammu,02/04/2022
Truck-19 Ft.,0,Jammu,02/04/2022
LCL,0,Jaysingpur,02/04/2022
PICK UP,0,Jaysingpur,02/04/2022
Tempo-407,0,Jaysingpur,02/04/2022
LCV-709,0,Jaysingpur,02/04/2022
LCV-17 Ft.,0,Jaysingpur,02/04/2022
Truck-19 Ft.,0,Jaysingpur,02/04/2022
Cont.-19 Ft.,0,Jaysingpur,02/04/2022
Cont.-20 Ft.,0,Jaysingpur,02/04/2022
Cont.-32 Ft.,0,Jaysingpur,02/04/2022
Cont.-32 Ft.9,0,Jaysingpur,02/04/2022
LCL,0,JEDDAH,02/04/2022
Export 20 ft,0,JEDDAH,02/04/2022
Export 40 ft,0,JEDDAH,02/04/2022
LCL,0,Jhansi,02/04/2022
PICK UP,0,Jhansi,02/04/2022
Tempo-407,0,Jhansi,02/04/2022
LCV-709,0,Jhansi,02/04/2022
LCV-17 Ft.,0,Jhansi,02/04/2022
Truck-19 Ft.,0,Jhansi,02/04/2022
Cont.-32 Ft.,0,Jhansi,02/04/2022
Cont.-32 Ft.9,0,Jhansi,02/04/2022
LCL,0,"Jharmajr, Baddi",02/04/2022
PICK UP,0,"Jharmajr, Baddi",02/04/2022
Tempo-407,0,"Jharmajr, Baddi",02/04/2022
LCV-709,0,"Jharmajr, Baddi",02/04/2022
LCV-17 Ft.,0,"Jharmajr, Baddi",02/04/2022
Truck-19 Ft.,0,"Jharmajr, Baddi",02/04/2022
Cont.-19 Ft.,0,"Jharmajr, Baddi",02/04/2022
Cont.-20 Ft.,0,"Jharmajr, Baddi",02/04/2022
Cont.-32 Ft.,0,"Jharmajr, Baddi",02/04/2022
Cont.-32 Ft.9,0,"Jharmajr, Baddi",02/04/2022
LCL,0,Jind,02/04/2022
PICK UP,0,Jind,02/04/2022
Tempo-407,0,Jind,02/04/2022
LCV-709,0,Jind,02/04/2022
LCV-17 Ft.,0,Jind,02/04/2022
Truck-19 Ft.,0,Jind,02/04/2022
Cont.-19 Ft.,0,Jind,02/04/2022
Cont.-20 Ft.,0,Jind,02/04/2022
Cont.-32 Ft.,0,Jind,02/04/2022
Cont.-32 Ft.9,0,Jind,02/04/2022
LCL,0,Jodhpur,02/04/2022
PICK UP,0,Jodhpur,02/04/2022
Tempo-407,0,Jodhpur,02/04/2022
LCV-709,0,Jodhpur,02/04/2022
LCV-17 Ft.,0,Jodhpur,02/04/2022
Truck-19 Ft.,0,Jodhpur,02/04/2022
Cont.-19 Ft.,0,Jodhpur,02/04/2022
Cont.-20 Ft.,0,Jodhpur,02/04/2022
Cont.-32 Ft.,0,Jodhpur,02/04/2022
Cont.-32 Ft.9,0,Jodhpur,02/04/2022
LCL,0,"JP Nagar, Reva, M.P.",02/04/2022
PICK UP,0,"JP Nagar, Reva, M.P.",02/04/2022
Tempo-407,0,"JP Nagar, Reva, M.P.",02/04/2022
LCV-709,0,"JP Nagar, Reva, M.P.",02/04/2022
LCV-17 Ft.,0,"JP Nagar, Reva, M.P.",02/04/2022
Truck-19 Ft.,0,"JP Nagar, Reva, M.P.",02/04/2022
Cont.-19 Ft.,0,"JP Nagar, Reva, M.P.",02/04/2022
Cont.-20 Ft.,0,"JP Nagar, Reva, M.P.",02/04/2022
Cont.-32 Ft.,0,"JP Nagar, Reva, M.P.",02/04/2022
Cont.-32 Ft.9,0,"JP Nagar, Reva, M.P.",02/04/2022
LCL,0,Junction. PERUNDURAI,02/04/2022
PICK UP,0,Junction. PERUNDURAI,02/04/2022
Tempo-407,0,Junction. PERUNDURAI,02/04/2022
LCV-709,0,Junction. PERUNDURAI,02/04/2022
LCV-17 Ft.,0,Junction. PERUNDURAI,02/04/2022
Truck-19 Ft.,0,Junction. PERUNDURAI,02/04/2022
Cont.-19 Ft.,0,Junction. PERUNDURAI,02/04/2022
Cont.-20 Ft.,0,Junction. PERUNDURAI,02/04/2022
Cont.-32 Ft.,0,Junction. PERUNDURAI,02/04/2022
Cont.-32 Ft.9,0,Junction. PERUNDURAI,02/04/2022
LCL,0,Junnagadh,02/04/2022
PICK UP,0,Junnagadh,02/04/2022
Tempo-407,0,Junnagadh,02/04/2022
LCV-709,0,Junnagadh,02/04/2022
LCV-17 Ft.,0,Junnagadh,02/04/2022
Truck-19 Ft.,0,Junnagadh,02/04/2022
Cont.-19 Ft.,0,Junnagadh,02/04/2022
Cont.-20 Ft.,0,Junnagadh,02/04/2022
Cont.-32 Ft.,0,Junnagadh,02/04/2022
Cont.-32 Ft.9,0,Junnagadh,02/04/2022
LCL,0,Kabul,02/04/2022
Export 20 ft,0,Kabul,02/04/2022
Export 40 ft,0,Kabul,02/04/2022
LCL,0,Kadapa,02/04/2022
PICK UP,0,Kadapa,02/04/2022
Tempo-407,0,Kadapa,02/04/2022
LCV-709,0,Kadapa,02/04/2022
LCV-17 Ft.,0,Kadapa,02/04/2022
Truck-19 Ft.,0,Kadapa,02/04/2022
Cont.-19 Ft.,0,Kadapa,02/04/2022
Cont.-20 Ft.,0,Kadapa,02/04/2022
Cont.-32 Ft.,0,Kadapa,02/04/2022
Cont.-32 Ft.9,0,Kadapa,02/04/2022
LCL,0,Kaddodra,02/04/2022
PICK UP,0,Kaddodra,02/04/2022
Tempo-407,0,Kaddodra,02/04/2022
LCV-709,0,Kaddodra,02/04/2022
LCV-17 Ft.,0,Kaddodra,02/04/2022
Truck-19 Ft.,0,Kaddodra,02/04/2022
Cont.-19 Ft.,0,Kaddodra,02/04/2022
Cont.-20 Ft.,0,Kaddodra,02/04/2022
Cont.-32 Ft.,0,Kaddodra,02/04/2022
Cont.-32 Ft.9,0,Kaddodra,02/04/2022
LCL,0,Kakinada,02/04/2022
PICK UP,0,Kakinada,02/04/2022
Tempo-407,0,Kakinada,02/04/2022
LCV-709,0,Kakinada,02/04/2022
LCV-17 Ft.,0,Kakinada,02/04/2022
Truck-19 Ft.,0,Kakinada,02/04/2022
Cont.-32 Ft.,0,Kakinada,02/04/2022
Cont.-32 Ft.9,0,Kakinada,02/04/2022
LCL,0,Kalamboli,02/04/2022
Cont.-32 Ft.,0,Kalamboli,02/04/2022
Cont.-32 Ft.9,0,Kalamboli,02/04/2022
LCL,0,Kampala,02/04/2022
Export 20 ft,0,Kampala,02/04/2022
Export 40 ft,0,Kampala,02/04/2022
LCL,0,Kamrup,02/04/2022
PICK UP,0,Kamrup,02/04/2022
Tempo-407,0,Kamrup,02/04/2022
LCV-709,0,Kamrup,02/04/2022
LCV-17 Ft.,0,Kamrup,02/04/2022
Truck-19 Ft.,0,Kamrup,02/04/2022
Cont.-19 Ft.,0,Kamrup,02/04/2022
Cont.-20 Ft.,0,Kamrup,02/04/2022
Cont.-32 Ft.,0,Kamrup,02/04/2022
Cont.-32 Ft.9,0,Kamrup,02/04/2022
LCL,0,Kanchipuram,02/04/2022
PICK UP,0,Kanchipuram,02/04/2022
Tempo-407,0,Kanchipuram,02/04/2022
LCV-709,0,Kanchipuram,02/04/2022
LCV-17 Ft.,0,Kanchipuram,02/04/2022
Truck-19 Ft.,0,Kanchipuram,02/04/2022
Cont.-32 Ft.,0,Kanchipuram,02/04/2022
Cont.-32 Ft.9,0,Kanchipuram,02/04/2022
LCL,0,Kandla - 06,02/04/2022
PICK UP,0,Kandla - 06,02/04/2022
Tempo-407,0,Kandla - 06,02/04/2022
LCV-709,0,Kandla - 06,02/04/2022
LCV-17 Ft.,0,Kandla - 06,02/04/2022
Truck-19 Ft.,0,Kandla - 06,02/04/2022
